## SLURM PROLOG ###############################################################
##    Job ID : 3676260
##  Job Name : pinn_re40_pt
##  Nodelist : gpu2262
##      CPUs : 
##  Mem/Node : 131072 MB
## Directory : /oscar/home/jchen790/cylinder flow lab
##   Job Started : Mon Jul  6 10:33:30 PM EDT 2026
###############################################################################
[OK] _optimize._minimize_bfgs loaded — SSBroyden / SSBFGS variants available
Loaded Re40.vtk  cells=8234
Model: width=96, depth=5, params=38018
Loss weights: adaptive during Adam, frozen during BFGS
Cylinder no-slip: enforced hard through stream-function lifting
CFD-aware PDE residual: n_cfd_pde=8000, lambda_pde_cfd=1.0
[PT  ] pseudo-time stepping ENABLED  w_init=1.0  ema=0.9
  [PT] w=3.9705  (raw=3.9353  ‖ΔR‖=6.487e+01  ‖Δu‖=1.648e+01)
  [PT] w=3.8835  (raw=3.1004  ‖ΔR‖=2.331e+01  ‖Δu‖=7.519e+00)
  [PT] w=3.8536  (raw=3.5844  ‖ΔR‖=4.177e+01  ‖Δu‖=1.165e+01)
  [PT] w=3.7318  (raw=2.6357  ‖ΔR‖=5.630e+01  ‖Δu‖=2.136e+01)
  [PT] w=3.7214  (raw=3.6282  ‖ΔR‖=4.613e+01  ‖Δu‖=1.272e+01)
  [PT] w=3.6226  (raw=2.7329  ‖ΔR‖=2.983e+01  ‖Δu‖=1.092e+01)
  [PT] w=3.5292  (raw=2.6894  ‖ΔR‖=4.729e+01  ‖Δu‖=1.759e+01)
  [PT] w=3.4777  (raw=3.0138  ‖ΔR‖=4.403e+01  ‖Δu‖=1.461e+01)
[Adam] ep=  220  total=4.211e-01  PDE=4.181e-02 [colloc=3.948e-02, cfd=2.334e-03] (w=2.410)  IN=7.280e-02 (w=1.285)  TB=6.254e-02 (w=1.329)  WALL=1.155e-15 (w=0.200)  OUT=2.683e-03 (w=0.237)  DATA=3.680e-02 (w=3.888)
  [PT] w=3.4617  (raw=3.3173  ‖ΔR‖=5.506e+01  ‖Δu‖=1.660e+01)
  [PT] w=3.3959  (raw=2.8045  ‖ΔR‖=1.989e+01  ‖Δu‖=7.091e+00)
  [PT] w=3.5532  (raw=4.9684  ‖ΔR‖=4.389e+01  ‖Δu‖=8.833e+00)
  [PT] w=3.6005  (raw=4.0268  ‖ΔR‖=4.336e+01  ‖Δu‖=1.077e+01)
  [PT] w=3.5094  (raw=2.6891  ‖ΔR‖=5.418e+01  ‖Δu‖=2.015e+01)
  [PT] w=3.5882  (raw=4.2973  ‖ΔR‖=2.768e+01  ‖Δu‖=6.441e+00)
  [PT] w=3.5605  (raw=3.3113  ‖ΔR‖=2.677e+01  ‖Δu‖=8.084e+00)
  [PT] w=3.4827  (raw=2.7826  ‖ΔR‖=4.609e+01  ‖Δu‖=1.656e+01)
  [PT] w=3.4672  (raw=3.3279  ‖ΔR‖=4.623e+01  ‖Δu‖=1.389e+01)
  [PT] w=3.5239  (raw=4.0343  ‖ΔR‖=4.879e+01  ‖Δu‖=1.209e+01)
  [PT] w=3.4807  (raw=3.0916  ‖ΔR‖=4.290e+00  ‖Δu‖=1.388e+00)
  [PT] w=3.5013  (raw=3.6862  ‖ΔR‖=4.366e+01  ‖Δu‖=1.185e+01)
  [PT] w=3.5091  (raw=3.5798  ‖ΔR‖=5.061e+01  ‖Δu‖=1.414e+01)
  [PT] w=3.4922  (raw=3.3404  ‖ΔR‖=4.932e+01  ‖Δu‖=1.476e+01)
  [PT] w=3.3862  (raw=2.4323  ‖ΔR‖=1.642e+01  ‖Δu‖=6.751e+00)
  [PT] w=3.3732  (raw=3.2559  ‖ΔR‖=4.048e+01  ‖Δu‖=1.243e+01)
  [PT] w=3.6292  (raw=5.9330  ‖ΔR‖=4.564e+01  ‖Δu‖=7.693e+00)
  [PT] w=3.5636  (raw=2.9730  ‖ΔR‖=3.624e+01  ‖Δu‖=1.219e+01)
  [PT] w=3.4767  (raw=2.6952  ‖ΔR‖=3.278e+01  ‖Δu‖=1.216e+01)
  [PT] w=3.5408  (raw=4.1176  ‖ΔR‖=4.178e+01  ‖Δu‖=1.015e+01)
[Adam] ep=  240  total=3.773e-01  PDE=6.816e-02 [colloc=6.616e-02, cfd=1.993e-03] (w=2.318)  IN=5.320e-02 (w=1.406)  TB=4.210e-02 (w=1.264)  WALL=2.207e-15 (w=0.200)  OUT=2.350e-03 (w=0.270)  DATA=2.308e-02 (w=3.931)
  [PT] w=3.4808  (raw=2.9404  ‖ΔR‖=2.783e+01  ‖Δu‖=9.466e+00)
  [PT] w=3.3496  (raw=2.1688  ‖ΔR‖=5.102e+01  ‖Δu‖=2.352e+01)
  [PT] w=3.4291  (raw=4.1449  ‖ΔR‖=2.684e+01  ‖Δu‖=6.476e+00)
  [PT] w=3.3142  (raw=2.2803  ‖ΔR‖=2.545e+01  ‖Δu‖=1.116e+01)
  [PT] w=3.2262  (raw=2.4338  ‖ΔR‖=6.457e+01  ‖Δu‖=2.653e+01)
  [PT] w=3.2184  (raw=3.1484  ‖ΔR‖=4.834e+01  ‖Δu‖=1.535e+01)
  [PT] w=3.2162  (raw=3.1962  ‖ΔR‖=1.830e+01  ‖Δu‖=5.725e+00)
  [PT] w=3.1666  (raw=2.7202  ‖ΔR‖=5.776e+01  ‖Δu‖=2.123e+01)
  [PT] w=3.0949  (raw=2.4497  ‖ΔR‖=5.274e+01  ‖Δu‖=2.153e+01)
  [PT] w=3.1016  (raw=3.1620  ‖ΔR‖=1.857e+01  ‖Δu‖=5.874e+00)
  [PT] w=3.0078  (raw=2.1638  ‖ΔR‖=2.727e+01  ‖Δu‖=1.260e+01)
  [PT] w=2.9765  (raw=2.6946  ‖ΔR‖=6.982e+01  ‖Δu‖=2.591e+01)
  [PT] w=2.9677  (raw=2.8881  ‖ΔR‖=4.762e+01  ‖Δu‖=1.649e+01)
  [PT] w=3.3666  (raw=6.9573  ‖ΔR‖=4.811e+01  ‖Δu‖=6.916e+00)
  [PT] w=3.2878  (raw=2.5781  ‖ΔR‖=3.395e+01  ‖Δu‖=1.317e+01)
  [PT] w=3.3125  (raw=3.5347  ‖ΔR‖=7.303e+01  ‖Δu‖=2.066e+01)
  [PT] w=3.1909  (raw=2.0968  ‖ΔR‖=3.253e+01  ‖Δu‖=1.552e+01)
  [PT] w=3.5180  (raw=6.4619  ‖ΔR‖=5.632e+01  ‖Δu‖=8.716e+00)
  [PT] w=3.4399  (raw=2.7370  ‖ΔR‖=1.134e+01  ‖Δu‖=4.143e+00)
  [PT] w=3.5719  (raw=4.7599  ‖ΔR‖=6.910e+01  ‖Δu‖=1.452e+01)
[Adam] ep=  260  total=5.741e-01  PDE=7.514e-02 [colloc=7.282e-02, cfd=2.318e-03] (w=2.550)  IN=8.127e-02 (w=1.353)  TB=3.406e-02 (w=1.026)  WALL=5.945e-16 (w=0.200)  OUT=1.742e-03 (w=0.255)  DATA=5.499e-02 (w=4.311)
  [PT] w=3.4281  (raw=2.1339  ‖ΔR‖=2.773e+01  ‖Δu‖=1.299e+01)
  [PT] w=3.6049  (raw=5.1964  ‖ΔR‖=6.740e+01  ‖Δu‖=1.297e+01)
  [PT] w=3.7927  (raw=5.4823  ‖ΔR‖=6.535e+00  ‖Δu‖=1.192e+00)
  [PT] w=3.9411  (raw=5.2770  ‖ΔR‖=4.996e+01  ‖Δu‖=9.468e+00)
  [PT] w=3.7839  (raw=2.3689  ‖ΔR‖=3.323e+01  ‖Δu‖=1.403e+01)
  [PT] w=3.6995  (raw=2.9404  ‖ΔR‖=1.444e+01  ‖Δu‖=4.909e+00)
  [PT] w=3.9296  (raw=5.9999  ‖ΔR‖=5.678e+01  ‖Δu‖=9.463e+00)
  [PT] w=3.7980  (raw=2.6135  ‖ΔR‖=1.059e+01  ‖Δu‖=4.053e+00)
  [PT] w=4.0656  (raw=6.4746  ‖ΔR‖=6.888e+01  ‖Δu‖=1.064e+01)
  [PT] w=3.9231  (raw=2.6407  ‖ΔR‖=7.207e+00  ‖Δu‖=2.729e+00)
  [PT] w=4.2156  (raw=6.8481  ‖ΔR‖=5.875e+01  ‖Δu‖=8.579e+00)
  [PT] w=4.1887  (raw=3.9466  ‖ΔR‖=1.138e+01  ‖Δu‖=2.884e+00)
  [PT] w=4.5185  (raw=7.4869  ‖ΔR‖=6.904e+01  ‖Δu‖=9.221e+00)
  [PT] w=4.3155  (raw=2.4877  ‖ΔR‖=5.984e+00  ‖Δu‖=2.406e+00)
  [PT] w=4.4855  (raw=6.0154  ‖ΔR‖=5.758e+01  ‖Δu‖=9.571e+00)
  [PT] w=4.8376  (raw=8.0071  ‖ΔR‖=1.066e+02  ‖Δu‖=1.332e+01)
  [PT] w=4.8800  (raw=5.2610  ‖ΔR‖=3.982e+01  ‖Δu‖=7.569e+00)
  [PT] w=4.7203  (raw=3.2838  ‖ΔR‖=3.424e+01  ‖Δu‖=1.043e+01)
  [PT] w=4.7852  (raw=5.3695  ‖ΔR‖=8.678e+01  ‖Δu‖=1.616e+01)
  [PT] w=5.0060  (raw=6.9928  ‖ΔR‖=1.358e+02  ‖Δu‖=1.942e+01)
[Adam] ep=  280  total=8.171e-01  PDE=1.790e-01 [colloc=1.729e-01, cfd=6.065e-03] (w=3.094)  IN=7.093e-02 (w=1.115)  TB=3.441e-02 (w=0.867)  WALL=3.908e-15 (w=0.200)  OUT=1.755e-03 (w=0.202)  DATA=4.567e-02 (w=3.373)
  [PT] w=5.2509  (raw=7.4548  ‖ΔR‖=7.019e+01  ‖Δu‖=9.415e+00)
  [PT] w=5.0667  (raw=3.4090  ‖ΔR‖=2.180e+01  ‖Δu‖=6.394e+00)
  [PT] w=5.0219  (raw=4.6185  ‖ΔR‖=5.902e+01  ‖Δu‖=1.278e+01)
  [PT] w=5.0413  (raw=5.2165  ‖ΔR‖=1.033e+02  ‖Δu‖=1.981e+01)
  [PT] w=5.0939  (raw=5.5669  ‖ΔR‖=1.427e+02  ‖Δu‖=2.564e+01)
  [PT] w=5.1182  (raw=5.3373  ‖ΔR‖=7.438e+01  ‖Δu‖=1.394e+01)
  [PT] w=4.8751  (raw=2.6868  ‖ΔR‖=1.457e+01  ‖Δu‖=5.421e+00)
  [PT] w=4.9937  (raw=6.0611  ‖ΔR‖=5.040e+01  ‖Δu‖=8.315e+00)
  [PT] w=5.1136  (raw=6.1933  ‖ΔR‖=9.231e+01  ‖Δu‖=1.490e+01)
  [PT] w=5.1917  (raw=5.8941  ‖ΔR‖=1.205e+02  ‖Δu‖=2.045e+01)
  [PT] w=5.1923  (raw=5.1975  ‖ΔR‖=5.458e+01  ‖Δu‖=1.050e+01)
  [PT] w=4.9386  (raw=2.6561  ‖ΔR‖=7.170e+00  ‖Δu‖=2.700e+00)
  [PT] w=5.2620  (raw=8.1723  ‖ΔR‖=4.951e+01  ‖Δu‖=6.059e+00)
  [PT] w=5.4609  (raw=7.2512  ‖ΔR‖=8.972e+01  ‖Δu‖=1.237e+01)
  [PT] w=5.4651  (raw=5.5027  ‖ΔR‖=4.479e+01  ‖Δu‖=8.139e+00)
  [PT] w=5.1921  (raw=2.7348  ‖ΔR‖=1.715e+01  ‖Δu‖=6.272e+00)
  [PT] w=5.2193  (raw=5.4641  ‖ΔR‖=5.569e+01  ‖Δu‖=1.019e+01)
  [PT] w=5.0406  (raw=3.4326  ‖ΔR‖=3.382e+01  ‖Δu‖=9.852e+00)
  [PT] w=4.7963  (raw=2.5978  ‖ΔR‖=2.498e+01  ‖Δu‖=9.617e+00)
  [PT] w=4.8187  (raw=5.0197  ‖ΔR‖=5.436e+01  ‖Δu‖=1.083e+01)
[Adam] ep=  300  total=4.491e-01  PDE=3.443e-02 [colloc=3.325e-02, cfd=1.175e-03] (w=3.163)  IN=9.696e-02 (w=1.062)  TB=5.446e-02 (w=0.812)  WALL=5.563e-16 (w=0.200)  OUT=7.834e-03 (w=0.224)  DATA=5.646e-02 (w=3.389)
  [PT] w=4.6098  (raw=2.7304  ‖ΔR‖=1.060e+01  ‖Δu‖=3.882e+00)
  [PT] w=4.7648  (raw=6.1593  ‖ΔR‖=3.575e+01  ‖Δu‖=5.805e+00)
  [PT] w=4.5863  (raw=2.9802  ‖ΔR‖=5.084e+01  ‖Δu‖=1.706e+01)
  [PT] w=4.3828  (raw=2.5512  ‖ΔR‖=2.539e+01  ‖Δu‖=9.953e+00)
  [PT] w=4.8933  (raw=9.4877  ‖ΔR‖=4.231e+01  ‖Δu‖=4.460e+00)
  [PT] w=4.6426  (raw=2.3863  ‖ΔR‖=2.692e+01  ‖Δu‖=1.128e+01)
  [PT] w=4.5297  (raw=3.5140  ‖ΔR‖=5.379e+01  ‖Δu‖=1.531e+01)
  [PT] w=4.3051  (raw=2.2831  ‖ΔR‖=1.890e+01  ‖Δu‖=8.279e+00)
  [PT] w=4.3125  (raw=4.3794  ‖ΔR‖=3.562e+01  ‖Δu‖=8.133e+00)
  [PT] w=4.0896  (raw=2.0831  ‖ΔR‖=3.338e+01  ‖Δu‖=1.602e+01)
  [PT] w=3.9389  (raw=2.5833  ‖ΔR‖=4.068e+01  ‖Δu‖=1.575e+01)
  [PT] w=3.7901  (raw=2.4503  ‖ΔR‖=1.090e+01  ‖Δu‖=4.448e+00)
  [PT] w=3.6948  (raw=2.8374  ‖ΔR‖=4.042e+01  ‖Δu‖=1.424e+01)
  [PT] w=3.6147  (raw=2.8934  ‖ΔR‖=3.409e+01  ‖Δu‖=1.178e+01)
  [PT] w=3.4592  (raw=2.0597  ‖ΔR‖=1.185e+01  ‖Δu‖=5.751e+00)
  [PT] w=3.3708  (raw=2.5754  ‖ΔR‖=3.684e+01  ‖Δu‖=1.430e+01)
  [PT] w=3.4393  (raw=4.0556  ‖ΔR‖=3.461e+01  ‖Δu‖=8.533e+00)
  [PT] w=3.4599  (raw=3.6457  ‖ΔR‖=2.269e+01  ‖Δu‖=6.224e+00)
  [PT] w=3.3745  (raw=2.6059  ‖ΔR‖=3.985e+01  ‖Δu‖=1.529e+01)
  [PT] w=3.3099  (raw=2.7286  ‖ΔR‖=3.112e+01  ‖Δu‖=1.141e+01)
[Adam] ep=  320  total=3.920e-01  PDE=4.174e-02 [colloc=4.002e-02, cfd=1.721e-03] (w=2.198)  IN=7.016e-02 (w=1.408)  TB=6.043e-02 (w=1.332)  WALL=7.000e-16 (w=0.200)  OUT=1.993e-03 (w=0.323)  DATA=3.022e-02 (w=3.981)
  [PT] w=3.2525  (raw=2.7357  ‖ΔR‖=2.371e+01  ‖Δu‖=8.667e+00)
  [PT] w=3.1942  (raw=2.6698  ‖ΔR‖=3.762e+01  ‖Δu‖=1.409e+01)
  [PT] w=3.3847  (raw=5.0991  ‖ΔR‖=3.392e+01  ‖Δu‖=6.651e+00)
  [PT] w=3.4263  (raw=3.8003  ‖ΔR‖=2.146e+01  ‖Δu‖=5.648e+00)
  [PT] w=3.4426  (raw=3.5893  ‖ΔR‖=5.680e+01  ‖Δu‖=1.582e+01)
  [PT] w=3.2933  (raw=1.9500  ‖ΔR‖=2.211e+01  ‖Δu‖=1.134e+01)
  [PT] w=3.5516  (raw=5.8764  ‖ΔR‖=4.975e+01  ‖Δu‖=8.466e+00)
  [PT] w=3.4599  (raw=2.6344  ‖ΔR‖=2.719e+01  ‖Δu‖=1.032e+01)
  [PT] w=3.4114  (raw=2.9749  ‖ΔR‖=4.385e+01  ‖Δu‖=1.474e+01)
  [PT] w=3.3766  (raw=3.0639  ‖ΔR‖=1.672e+01  ‖Δu‖=5.457e+00)
  [PT] w=3.4700  (raw=4.3103  ‖ΔR‖=3.822e+01  ‖Δu‖=8.868e+00)
  [PT] w=3.4372  (raw=3.1414  ‖ΔR‖=2.302e+01  ‖Δu‖=7.328e+00)
  [PT] w=3.6717  (raw=5.7828  ‖ΔR‖=5.577e+01  ‖Δu‖=9.645e+00)
  [PT] w=3.5355  (raw=2.3091  ‖ΔR‖=1.284e+01  ‖Δu‖=5.562e+00)
  [PT] w=3.7758  (raw=5.9392  ‖ΔR‖=5.263e+01  ‖Δu‖=8.862e+00)
  [PT] w=3.6726  (raw=2.7432  ‖ΔR‖=2.008e+01  ‖Δu‖=7.320e+00)
  [PT] w=3.6664  (raw=3.6105  ‖ΔR‖=3.739e+01  ‖Δu‖=1.036e+01)
  [PT] w=3.8683  (raw=5.6861  ‖ΔR‖=2.933e+01  ‖Δu‖=5.158e+00)
  [PT] w=3.8736  (raw=3.9209  ‖ΔR‖=4.179e+01  ‖Δu‖=1.066e+01)
  [PT] w=3.7903  (raw=3.0406  ‖ΔR‖=3.154e+01  ‖Δu‖=1.037e+01)
[Adam] ep=  340  total=3.270e-01  PDE=7.025e-02 [colloc=6.706e-02, cfd=3.193e-03] (w=2.278)  IN=4.741e-02 (w=1.534)  TB=1.950e-02 (w=1.102)  WALL=7.338e-16 (w=0.200)  OUT=5.284e-03 (w=0.373)  DATA=1.783e-02 (w=3.970)
  [PT] w=4.3210  (raw=9.0976  ‖ΔR‖=8.211e+01  ‖Δu‖=9.025e+00)
  [PT] w=4.3597  (raw=4.7080  ‖ΔR‖=2.885e+01  ‖Δu‖=6.127e+00)
  [PT] w=4.3036  (raw=3.7988  ‖ΔR‖=4.032e+01  ‖Δu‖=1.061e+01)
  [PT] w=4.4311  (raw=5.5782  ‖ΔR‖=8.710e+01  ‖Δu‖=1.562e+01)
  [PT] w=4.7117  (raw=7.2373  ‖ΔR‖=4.311e+01  ‖Δu‖=5.956e+00)
  [PT] w=4.5174  (raw=2.7690  ‖ΔR‖=1.727e+01  ‖Δu‖=6.238e+00)
  [PT] w=4.4984  (raw=4.3268  ‖ΔR‖=5.813e+01  ‖Δu‖=1.344e+01)
  [PT] w=4.4698  (raw=4.2130  ‖ΔR‖=9.005e+01  ‖Δu‖=2.137e+01)
  [PT] w=4.4003  (raw=3.7746  ‖ΔR‖=4.109e+01  ‖Δu‖=1.088e+01)
  [PT] w=5.3263  (raw=13.6605  ‖ΔR‖=2.902e+01  ‖Δu‖=2.124e+00)
  [PT] w=5.5251  (raw=7.3137  ‖ΔR‖=6.534e+01  ‖Δu‖=8.934e+00)
  [PT] w=5.3091  (raw=3.3657  ‖ΔR‖=6.068e+01  ‖Δu‖=1.803e+01)
  [PT] w=5.0726  (raw=2.9438  ‖ΔR‖=3.282e+01  ‖Δu‖=1.115e+01)
  [PT] w=5.7749  (raw=12.0958  ‖ΔR‖=6.042e+01  ‖Δu‖=4.995e+00)
  [PT] w=5.5527  (raw=3.5529  ‖ΔR‖=2.042e+01  ‖Δu‖=5.749e+00)
  [PT] w=5.4075  (raw=4.1008  ‖ΔR‖=4.908e+01  ‖Δu‖=1.197e+01)
  [PT] w=5.5029  (raw=6.3614  ‖ΔR‖=6.273e+01  ‖Δu‖=9.862e+00)
  [PT] w=5.2966  (raw=3.4400  ‖ΔR‖=3.027e+01  ‖Δu‖=8.799e+00)
  [PT] w=5.1146  (raw=3.4761  ‖ΔR‖=4.666e+01  ‖Δu‖=1.342e+01)
  [PT] w=5.0470  (raw=4.4384  ‖ΔR‖=8.225e+01  ‖Δu‖=1.853e+01)
[Adam] ep=  360  total=5.134e-01  PDE=1.140e-01 [colloc=1.117e-01, cfd=2.316e-03] (w=3.031)  IN=4.052e-02 (w=1.133)  TB=3.346e-02 (w=0.857)  WALL=1.892e-15 (w=0.200)  OUT=1.534e-03 (w=0.231)  DATA=2.527e-02 (w=3.674)
  [PT] w=4.9072  (raw=3.6495  ‖ΔR‖=3.589e+01  ‖Δu‖=9.834e+00)
  [PT] w=4.6987  (raw=2.8218  ‖ΔR‖=1.776e+01  ‖Δu‖=6.293e+00)
  [PT] w=4.7063  (raw=4.7746  ‖ΔR‖=4.856e+01  ‖Δu‖=1.017e+01)
  [PT] w=4.5342  (raw=2.9853  ‖ΔR‖=4.786e+01  ‖Δu‖=1.603e+01)
  [PT] w=4.4915  (raw=4.1075  ‖ΔR‖=3.673e+01  ‖Δu‖=8.942e+00)
  [PT] w=5.4020  (raw=13.5961  ‖ΔR‖=3.195e+01  ‖Δu‖=2.350e+00)
  [PT] w=5.3046  (raw=4.4280  ‖ΔR‖=1.926e+01  ‖Δu‖=4.349e+00)
  [PT] w=5.8547  (raw=10.8059  ‖ΔR‖=6.940e+01  ‖Δu‖=6.423e+00)
  [PT] w=5.8344  (raw=5.6518  ‖ΔR‖=3.156e+01  ‖Δu‖=5.585e+00)
  [PT] w=5.5599  (raw=3.0897  ‖ΔR‖=3.075e+01  ‖Δu‖=9.953e+00)
  [PT] w=5.4400  (raw=4.3609  ‖ΔR‖=6.133e+01  ‖Δu‖=1.406e+01)
  [PT] w=5.5014  (raw=6.0535  ‖ΔR‖=8.841e+01  ‖Δu‖=1.461e+01)
  [PT] w=5.5074  (raw=5.5615  ‖ΔR‖=4.750e+01  ‖Δu‖=8.540e+00)
  [PT] w=5.2228  (raw=2.6620  ‖ΔR‖=1.676e+01  ‖Δu‖=6.297e+00)
  [PT] w=5.1146  (raw=4.1399  ‖ΔR‖=3.908e+01  ‖Δu‖=9.440e+00)
  [PT] w=5.1000  (raw=4.9690  ‖ΔR‖=6.873e+01  ‖Δu‖=1.383e+01)
  [PT] w=5.0989  (raw=5.0887  ‖ΔR‖=9.059e+01  ‖Δu‖=1.780e+01)
  [PT] w=4.9827  (raw=3.9371  ‖ΔR‖=4.281e+01  ‖Δu‖=1.087e+01)
  [PT] w=4.7173  (raw=2.3287  ‖ΔR‖=1.618e+01  ‖Δu‖=6.948e+00)
  [PT] w=4.7689  (raw=5.2330  ‖ΔR‖=3.795e+01  ‖Δu‖=7.252e+00)
[Adam] ep=  380  total=1.384e+00  PDE=3.398e-01 [colloc=3.385e-01, cfd=1.369e-03] (w=3.115)  IN=8.684e-02 (w=1.043)  TB=6.963e-02 (w=0.936)  WALL=8.447e-15 (w=0.200)  OUT=1.901e-03 (w=0.200)  DATA=5.099e-02 (w=3.316)
  [PT] w=4.9457  (raw=6.5373  ‖ΔR‖=6.036e+01  ‖Δu‖=9.234e+00)
  [PT] w=4.7840  (raw=3.3289  ‖ΔR‖=3.744e+01  ‖Δu‖=1.125e+01)
  [PT] w=4.5583  (raw=2.5268  ‖ΔR‖=2.770e+01  ‖Δu‖=1.096e+01)
  [PT] w=4.7367  (raw=6.3427  ‖ΔR‖=5.153e+01  ‖Δu‖=8.124e+00)
  [PT] w=4.7351  (raw=4.7198  ‖ΔR‖=1.672e+01  ‖Δu‖=3.542e+00)
  [PT] w=4.5953  (raw=3.3375  ‖ΔR‖=3.154e+01  ‖Δu‖=9.450e+00)
  [PT] w=4.5816  (raw=4.4579  ‖ΔR‖=6.162e+01  ‖Δu‖=1.382e+01)
  [PT] w=4.4475  (raw=3.2410  ‖ΔR‖=2.439e+01  ‖Δu‖=7.525e+00)
  [PT] w=4.3871  (raw=3.8432  ‖ΔR‖=1.755e+01  ‖Δu‖=4.566e+00)
  [PT] w=4.5023  (raw=5.5394  ‖ΔR‖=4.256e+01  ‖Δu‖=7.683e+00)
  [PT] w=4.4121  (raw=3.6002  ‖ΔR‖=6.187e+01  ‖Δu‖=1.719e+01)
  [PT] w=4.2256  (raw=2.5471  ‖ΔR‖=3.515e+01  ‖Δu‖=1.380e+01)
  [PT] w=4.0780  (raw=2.7499  ‖ΔR‖=2.421e+01  ‖Δu‖=8.806e+00)
  [PT] w=4.3489  (raw=6.7868  ‖ΔR‖=4.462e+01  ‖Δu‖=6.575e+00)
  [PT] w=4.2460  (raw=3.3194  ‖ΔR‖=4.947e+01  ‖Δu‖=1.490e+01)
  [PT] w=4.0203  (raw=1.9899  ‖ΔR‖=3.188e+01  ‖Δu‖=1.602e+01)
  [PT] w=3.9202  (raw=3.0191  ‖ΔR‖=3.682e+01  ‖Δu‖=1.220e+01)
  [PT] w=4.1709  (raw=6.4268  ‖ΔR‖=3.154e+01  ‖Δu‖=4.907e+00)
  [PT] w=3.9351  (raw=1.8127  ‖ΔR‖=1.999e+01  ‖Δu‖=1.103e+01)
  [PT] w=3.8280  (raw=2.8646  ‖ΔR‖=4.239e+01  ‖Δu‖=1.480e+01)
[Adam] ep=  400  total=4.693e-01  PDE=4.139e-02 [colloc=3.800e-02, cfd=3.397e-03] (w=2.341)  IN=9.432e-02 (w=1.401)  TB=7.387e-02 (w=1.274)  WALL=1.025e-16 (w=0.200)  OUT=1.451e-03 (w=0.224)  DATA=3.786e-02 (w=3.849)
  [PT] w=3.8009  (raw=3.5566  ‖ΔR‖=1.504e+01  ‖Δu‖=4.230e+00)
  [PT] w=3.7761  (raw=3.5533  ‖ΔR‖=2.360e+01  ‖Δu‖=6.642e+00)
  [PT] w=3.6978  (raw=2.9931  ‖ΔR‖=4.822e+01  ‖Δu‖=1.611e+01)
  [PT] w=3.5508  (raw=2.2273  ‖ΔR‖=1.934e+01  ‖Δu‖=8.682e+00)
  [PT] w=3.8019  (raw=6.0620  ‖ΔR‖=2.919e+01  ‖Δu‖=4.815e+00)
  [PT] w=3.6922  (raw=2.7055  ‖ΔR‖=4.301e+01  ‖Δu‖=1.590e+01)
  [PT] w=3.5102  (raw=1.8713  ‖ΔR‖=3.417e+01  ‖Δu‖=1.826e+01)
  [PT] w=3.4935  (raw=3.3441  ‖ΔR‖=4.601e+01  ‖Δu‖=1.376e+01)
  [PT] w=3.5107  (raw=3.6653  ‖ΔR‖=2.208e+01  ‖Δu‖=6.023e+00)
  [PT] w=3.4027  (raw=2.4307  ‖ΔR‖=3.085e+01  ‖Δu‖=1.269e+01)
  [PT] w=3.3735  (raw=3.1106  ‖ΔR‖=5.543e+01  ‖Δu‖=1.782e+01)
  [PT] w=3.2160  (raw=1.7988  ‖ΔR‖=1.747e+01  ‖Δu‖=9.714e+00)
  [PT] w=3.6500  (raw=7.5554  ‖ΔR‖=2.905e+01  ‖Δu‖=3.845e+00)
  [PT] w=3.6354  (raw=3.5039  ‖ΔR‖=4.763e+01  ‖Δu‖=1.359e+01)
  [PT] w=3.4766  (raw=2.0477  ‖ΔR‖=2.903e+01  ‖Δu‖=1.418e+01)
  [PT] w=3.5557  (raw=4.2674  ‖ΔR‖=4.602e+01  ‖Δu‖=1.078e+01)
  [PT] w=3.6627  (raw=4.6259  ‖ΔR‖=2.727e+01  ‖Δu‖=5.895e+00)
  [PT] w=3.5375  (raw=2.4106  ‖ΔR‖=2.391e+01  ‖Δu‖=9.918e+00)
  [PT] w=3.6525  (raw=4.6881  ‖ΔR‖=5.656e+01  ‖Δu‖=1.206e+01)
  [PT] w=3.5428  (raw=2.5555  ‖ΔR‖=1.688e+01  ‖Δu‖=6.606e+00)
[Adam] ep=  420  total=4.002e-01  PDE=6.329e-02 [colloc=6.165e-02, cfd=1.642e-03] (w=2.307)  IN=6.674e-02 (w=1.491)  TB=2.398e-02 (w=1.172)  WALL=9.490e-16 (w=0.200)  OUT=1.302e-03 (w=0.259)  DATA=3.200e-02 (w=3.945)
  [PT] w=3.6664  (raw=4.7789  ‖ΔR‖=2.435e+01  ‖Δu‖=5.096e+00)
  [PT] w=3.8588  (raw=5.5901  ‖ΔR‖=5.263e+01  ‖Δu‖=9.415e+00)
  [PT] w=3.7045  (raw=2.3157  ‖ΔR‖=2.332e+01  ‖Δu‖=1.007e+01)
  [PT] w=3.6371  (raw=3.0306  ‖ΔR‖=3.074e+01  ‖Δu‖=1.014e+01)
  [PT] w=3.8875  (raw=6.1410  ‖ΔR‖=5.564e+01  ‖Δu‖=9.061e+00)
  [PT] w=3.9524  (raw=4.5361  ‖ΔR‖=1.223e+01  ‖Δu‖=2.697e+00)
  [PT] w=4.0498  (raw=4.9265  ‖ΔR‖=2.971e+01  ‖Δu‖=6.031e+00)
  [PT] w=4.1708  (raw=5.2595  ‖ΔR‖=6.031e+01  ‖Δu‖=1.147e+01)
  [PT] w=4.0418  (raw=2.8815  ‖ΔR‖=1.714e+01  ‖Δu‖=5.948e+00)
